Name,Status,Seller_Level,Location,Price,Stars,Ratings,URL,Thumbnails Image,UPC,Images
U.S. 2 1/2 GOLD DOLLAR 1911 INDIAN HEAD LIBERTY QUARTER EAGLE .900 PURE GOLD ,,,From France,$590.00,Wat,0,https://www.ebay.com/itm/U-S-2-1-2-GOLD-DOLLAR-1911-INDIAN-HEAD-LIBERTY-QUARTER-EAGLE-900-PURE-GOLD/303112034422?hash=item4692e29876:g:QpQAAOSwZxZeli8-,https://i.ebayimg.com/thumbs/images/g/QpQAAOSwZxZeli8-/s-l225.jpg,,"https://i.ebayimg.com/images/g/QpQAAOSwZxZeli8-/s-l64.jpg,https://i.ebayimg.com/images/g/JmEAAOSwGIZeli9Y/s-l64.jpg,https://i.ebayimg.com/images/g/9mwAAOSwE9RbOnNx/s-l64.jpg,https://i.ebayimg.com/images/g/ugEAAOSwBp1eli9y/s-l64.jpg,https://i.ebayimg.com/images/g/dWcAAOSwoP1eli-h/s-l64.jpg,https://i.ebayimg.com/images/g/m40AAOSwF21bOnOS/s-l64.jpg,https://i.ebayimg.com/images/g/QpQAAOSwZxZeli8-/s-l64.jpg,https://i.ebayimg.com/images/g/JmEAAOSwGIZeli9Y/s-l64.jpg,https://i.ebayimg.com/images/g/9mwAAOSwE9RbOnNx/s-l64.jpg,https://i.ebayimg.com/images/g/ugEAAOSwBp1eli9y/s-l64.jpg,https://i.ebayimg.com/images/g/dWcAAOSwoP1eli-h/s-l64.jpg,https://i.ebayimg.com/images/g/m40AAOSwF21bOnOS/s-l64.jpg"
1913 GOLD US $2.5 DOLLAR INDIAN HEAD QUARTER EAGLE COIN ,,,From United States,$450.00,Wat,0,https://www.ebay.com/itm/1913-GOLD-US-2-5-DOLLAR-INDIAN-HEAD-QUARTER-EAGLE-COIN/303708272759?hash=item46b66c7877:g:G~YAAOSwZdBfclH5,https://i.ebayimg.com/thumbs/images/g/G~YAAOSwZdBfclH5/s-l225.jpg,,"https://i.ebayimg.com/images/g/G~YAAOSwZdBfclH5/s-l64.jpg,https://i.ebayimg.com/images/g/TawAAOSwqvRfclH-/s-l64.jpg,https://i.ebayimg.com/images/g/G~YAAOSwZdBfclH5/s-l64.jpg,https://i.ebayimg.com/images/g/TawAAOSwqvRfclH-/s-l64.jpg"
1843-O US GOLD $2.5 LIBERTY HEAD QUARTER EAGLE SM. DATE NGC UNC DETAILS CLEANED,,Top Rated Plus,From United States,"$1,088.00",Wat,0,https://www.ebay.com/itm/1843-O-US-GOLD-2-5-LIBERTY-HEAD-QUARTER-EAGLE-SM-DATE-NGC-UNC-DETAILS-CLEANED/324425856314?hash=item4b8949b53a:g:gj0AAOSwxmJf4Bhr,https://i.ebayimg.com/thumbs/images/g/gj0AAOSwxmJf4Bhr/s-l225.jpg,,"https://i.ebayimg.com/images/g/gj0AAOSwxmJf4Bhr/s-l64.jpg,https://i.ebayimg.com/images/g/DZcAAOSw8XRf4Bh1/s-l64.jpg,https://i.ebayimg.com/images/g/gj0AAOSwxmJf4Bhr/s-l64.jpg,https://i.ebayimg.com/images/g/DZcAAOSw8XRf4Bh1/s-l64.jpg"
1852-O PCGS XF 45 $2.5 Liberty Head Quarter Eagle Gold Coin,,,From United States,$575.00,Wat,0,https://www.ebay.com/itm/1852-O-PCGS-XF-45-2-5-Liberty-Head-Quarter-Eagle-Gold-Coin/402582409990?hash=item5dbbc81306:g:2IUAAOSw4h1fwtJd,https://i.ebayimg.com/thumbs/images/g/2IUAAOSw4h1fwtJd/s-l225.jpg,,"https://i.ebayimg.com/images/g/2IUAAOSw4h1fwtJd/s-l64.jpg,https://i.ebayimg.com/images/g/rscAAOSwjQRfwtJg/s-l64.jpg,https://i.ebayimg.com/images/g/2IUAAOSw4h1fwtJd/s-l64.jpg,https://i.ebayimg.com/images/g/rscAAOSwjQRfwtJg/s-l64.jpg"
"United States, 1840 Liberty Gold Quarter Eagle $2.50 - 2½ Dollars VF Scarce ",,,From Canada,"$1,200.00",Wat,0,https://www.ebay.com/itm/United-States-1840-Liberty-Gold-Quarter-Eagle-2-50-2-Dollars-VF-Scarce/143823865817?hash=item217c9207d9:g:By4AAOSwiA5fo0M6,https://i.ebayimg.com/thumbs/images/g/By4AAOSwiA5fo0M6/s-l225.jpg,,
1926 $2.50 INDIAN HEAD GOLD - PCGS MS-64,,Top Rated Plus,From United States,$695.00,Wat,0,https://www.ebay.com/itm/1926-2-50-INDIAN-HEAD-GOLD-PCGS-MS-64/353248823194?hash=item523f45479a:g:MskAAOSwlupfk0Lk,https://i.ebayimg.com/thumbs/images/g/MskAAOSwlupfk0Lk/s-l225.jpg,,"https://i.ebayimg.com/images/g/MskAAOSwlupfk0Lk/s-l64.jpg,https://i.ebayimg.com/images/g/ff4AAOSwCKxfk0Ll/s-l64.jpg,https://i.ebayimg.com/images/g/tc8AAOSwuwFfk0Ln/s-l64.jpg,https://i.ebayimg.com/images/g/MskAAOSwlupfk0Lk/s-l64.jpg,https://i.ebayimg.com/images/g/ff4AAOSwCKxfk0Ll/s-l64.jpg,https://i.ebayimg.com/images/g/tc8AAOSwuwFfk0Ln/s-l64.jpg"
1928 $2.50 INDIAN HEAD GOLD - NGC MS-62,,Top Rated Plus,From United States,$495.00,Wat,0,https://www.ebay.com/itm/1928-2-50-INDIAN-HEAD-GOLD-NGC-MS-62/353235397697?hash=item523e786c41:g:h28AAOSwFYVfhJOI,https://i.ebayimg.com/thumbs/images/g/h28AAOSwFYVfhJOI/s-l225.jpg,,"https://i.ebayimg.com/images/g/h28AAOSwFYVfhJOI/s-l64.jpg,https://i.ebayimg.com/images/g/3IMAAOSwWpFfhJOJ/s-l64.jpg,https://i.ebayimg.com/images/g/SxAAAOSwMQBfhJOL/s-l64.jpg,https://i.ebayimg.com/images/g/h28AAOSwFYVfhJOI/s-l64.jpg,https://i.ebayimg.com/images/g/3IMAAOSwWpFfhJOJ/s-l64.jpg,https://i.ebayimg.com/images/g/SxAAAOSwMQBfhJOL/s-l64.jpg"
"1873 $2.5 PCGS MS64 OPEN 3 Quarter Eagle, $2.50 Gold Piece",,,From United States,"$1,495.00",Wat,0,https://www.ebay.com/itm/1873-2-5-PCGS-MS64-OPEN-3-Quarter-Eagle-2-50-Gold-Piece/353189912381?hash=item523bc25f3d:g:pogAAOSwcA1fPs5n,https://i.ebayimg.com/thumbs/images/g/pogAAOSwcA1fPs5n/s-l225.jpg,,"https://i.ebayimg.com/images/g/pogAAOSwcA1fPs5n/s-l64.jpg,https://i.ebayimg.com/images/g/cWkAAOSwibJfPs5k/s-l64.jpg,https://i.ebayimg.com/images/g/pogAAOSwcA1fPs5n/s-l64.jpg,https://i.ebayimg.com/images/g/cWkAAOSwibJfPs5k/s-l64.jpg"
1905 gold $2 1/2 MS63 ICG.,,,From United States,$498.88,Wat,0,https://www.ebay.com/itm/1905-gold-2-1-2-MS63-ICG/124373775326?hash=item1cf54133de:g:cM8AAOSwrTRfWtH5,https://i.ebayimg.com/thumbs/images/g/cM8AAOSwrTRfWtH5/s-l225.jpg,,"https://i.ebayimg.com/images/g/cM8AAOSwrTRfWtH5/s-l64.jpg,https://i.ebayimg.com/images/g/UhYAAOSw4iVfWtH8/s-l64.jpg,https://i.ebayimg.com/images/g/veQAAOSwz~ZfWtIR/s-l64.jpg,https://i.ebayimg.com/images/g/NZ4AAOSw9nVfWtIU/s-l64.jpg,https://i.ebayimg.com/images/g/cM8AAOSwrTRfWtH5/s-l64.jpg,https://i.ebayimg.com/images/g/UhYAAOSw4iVfWtH8/s-l64.jpg,https://i.ebayimg.com/images/g/veQAAOSwz~ZfWtIR/s-l64.jpg,https://i.ebayimg.com/images/g/NZ4AAOSw9nVfWtIU/s-l64.jpg"
1852 O GOLD USA NEW ORLEANS $2.5 DOLLAR LIBERTY HEAD QUARTER EAGLE COIN,,,From United States,$550.00,Wat,0,https://www.ebay.com/itm/1852-O-GOLD-USA-NEW-ORLEANS-2-5-DOLLAR-LIBERTY-HEAD-QUARTER-EAGLE-COIN/303802219736?hash=item46bc05fcd8:g:ZzAAAOSwwSpf0AAg,https://i.ebayimg.com/thumbs/images/g/ZzAAAOSwwSpf0AAg/s-l225.jpg,,"https://i.ebayimg.com/images/g/ZzAAAOSwwSpf0AAg/s-l64.jpg,https://i.ebayimg.com/images/g/2o4AAOSwO~lf0AAj/s-l64.jpg,https://i.ebayimg.com/images/g/ZzAAAOSwwSpf0AAg/s-l64.jpg,https://i.ebayimg.com/images/g/2o4AAOSwO~lf0AAj/s-l64.jpg"
1896 Quarter Eagle NGC MS63 $2.50 *Credit Cards Only,,,From United States,$740.00,Wat,0,https://www.ebay.com/itm/1896-Quarter-Eagle-NGC-MS63-2-50-Credit-Cards-Only/154069843315?hash=item23df473d73:g:GdUAAOSwRrVfTpea,https://i.ebayimg.com/thumbs/images/g/GdUAAOSwRrVfTpea/s-l225.jpg,,"https://i.ebayimg.com/images/g/GdUAAOSwRrVfTpea/s-l64.jpg,https://i.ebayimg.com/images/g/qS8AAOSwA3tfTpeb/s-l64.jpg,https://i.ebayimg.com/images/g/PCsAAOSwAnhfTped/s-l64.jpg,https://i.ebayimg.com/images/g/CmkAAOSwLc9fTpee/s-l64.jpg,https://i.ebayimg.com/images/g/GdUAAOSwRrVfTpea/s-l64.jpg,https://i.ebayimg.com/images/g/qS8AAOSwA3tfTpeb/s-l64.jpg,https://i.ebayimg.com/images/g/PCsAAOSwAnhfTped/s-l64.jpg,https://i.ebayimg.com/images/g/CmkAAOSwLc9fTpee/s-l64.jpg"
PCGS AU55 1911 $2.5 Indian Head Gold Coin.! ,,,From United States,$525.00,Wat,0,https://www.ebay.com/itm/PCGS-AU55-1911-2-5-Indian-Head-Gold-Coin/114441753268?_trkparms=ispr%3D1&hash=item1aa54292b4:g:GwcAAOSwnfpfd07P&amdata=enc%3AAQAFAAACgBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkAgU0umhwUTmgTFbE5cu7zTOhMRyYBNB6YrUS%252FT3GnBDXrzecFbG7PRdqfBYIvqJGeO%252B0tHCy0pMMRLo%252BAg2GAYcNKjGya9hfPpY28cNkeD3O83L0LuTEl1kRZiirPkQdBFngJL6qnXfBysZq4Ur5xphYHBpQdn2IsjuZjC69xtCkd9vhDSaVb4UZLRuxs8%252F1rF%252BBhznPRqUeBtkB2t5Q9hXokIrFbB389ZwGwpoDZ7NCxKyi8qBUL1%252BZGmz3wyO%252F1oeOAkNqHgVkTBLdsPFYEiTmbNIRcZmRkha8jruXYahuAulJ3QqDXpC7nDxgjp92%252FQgz5qx8JZHPqLWVPnsfOTtObReLd0Bi03zyjiORI6zI2UFMzd1tZ26UIRb2w0BmS0owWjCC1iT%252Fr23UvqQoF9dnONK3HYmqPmy2Fkva81h3qsYuTvMUU7C1twcIuOVWJt9XFyCzweGzflLLDOUKJ5Cyk3zLFcQ57CgaWulwiYdi4Yd9YsSMI6h%252Fx7VzrKkbr0LyleRJboSDgKQJeIplTbg51cNuIqNiAMOl028f0LfamzjWK3tmnUVRhgTaaCIeXYFMZlM6TBeHQBwvX9DwH1lJQhIrNXf6HGjKxOXLJP84%252FlyS6MG0df8ujOPJCZyL202zT5Dk9Ol8t0qTkt2Fv%252FEqFziulytnhaypDj3exu8rL9fQj38pIVSJ2CIiEfV7ph8tV0%252FmNfJg8eV5KxVmkjFXxovdyf5AfJd6hd3OeLdtIxgRG%252BXPHr93bohLnLqinShNE2IEb3x%252BUEAwidXZvKaUBBPelmskEcS1ezuAgCU%253D%7Ccksum%3A1144417532683d7920e6e06c468d9b29d52ea6b5ef8e%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/GwcAAOSwnfpfd07P/s-l225.jpg,,"https://i.ebayimg.com/images/g/GwcAAOSwnfpfd07P/s-l64.jpg,https://i.ebayimg.com/images/g/xmYAAOSw74Bfd07U/s-l64.jpg,https://i.ebayimg.com/images/g/GwcAAOSwnfpfd07P/s-l64.jpg,https://i.ebayimg.com/images/g/xmYAAOSw74Bfd07U/s-l64.jpg"
1914-D $2 1/2 NGC MS61 - Better Date - 2.50 Indian Gold Coin - Better Date,,,From United States,$570.00,Wat,0,https://www.ebay.com/itm/1914-D-2-1-2-NGC-MS61-Better-Date-2-50-Indian-Gold-Coin-Better-Date/393064308021?hash=item5b84755d35:g:yDgAAOSwigRf3r44,https://i.ebayimg.com/thumbs/images/g/yDgAAOSwigRf3r44/s-l225.jpg,,"https://i.ebayimg.com/images/g/yDgAAOSwigRf3r44/s-l64.jpg,https://i.ebayimg.com/images/g/K5QAAOSwutVf3r42/s-l64.jpg,https://i.ebayimg.com/images/g/DdQAAOSwi9Vf3r46/s-l64.jpg,https://i.ebayimg.com/images/g/Dl0AAOSwlIZf3r45/s-l64.jpg,https://i.ebayimg.com/images/g/yDgAAOSwigRf3r44/s-l64.jpg,https://i.ebayimg.com/images/g/K5QAAOSwutVf3r42/s-l64.jpg,https://i.ebayimg.com/images/g/DdQAAOSwi9Vf3r46/s-l64.jpg,https://i.ebayimg.com/images/g/Dl0AAOSwlIZf3r45/s-l64.jpg"
1900-S Gold $5 US Gold Half Eagle Graded by NGC As AU-53! Unique Release by GSA!,,Top Rated Plus,From United States,"$2,099.99",Wat,0,https://www.ebay.com/itm/1900-S-Gold-5-US-Gold-Half-Eagle-Graded-by-NGC-As-AU-53-Unique-Release-by-GSA/263827997419?_trkparms=ispr%3D1&hash=item3d6d5fc2eb:g:OaAAAOSwYUlbUn3U&amdata=enc%3AAQAFAAACgBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkXKoKcbeZcOrOku%252BoOBl%252BSx2jxDgReXBDj29xfaPo%252Boh5GO%252B%252Bh%252BC5XtA2wHuGj31yi9yE%252FLyxstnHxbg0LwINmLn0ZYQZfJb8E5laWSRZLSObl8tFJyxdpCk4u%252FR4Q3jXoDKUJcQS7V3zC9VJYh4Ny1B7mIHXI%252BXqCOEje%252FyXfaaJ74r414RyCpul68ViQlgf5JiujsCJYhRvOzVjHrIGj%252BoBkyDX38X1tGqOuwzTdV2umwuhNFtTMIaP%252BJEtYDIM11IpLO6SZT1AIY9TMrsxV0oZ9M0mm4Kqt3S1pkdfJXS6NPwoS2OSuVL1S6pISbtRDOSoJTx%252Bzdkz%252FlS4w7jx2RFEy98RTaBziBKiutBUhUiBmS%252BlTY8l1ZaHc2YXaJiZmugBrUTerA07YhLxY%252Byui7n2S9w%252Bo0E4CnRGU0PTQCKRQBx%252B4RS8JnwNbYN%252FdTKrP8W52xGktghYlFTEIzyNZE7Nbx8d6c3DlConhaC%252FEEZMPwkki0qrV678nGjq9Z0GmPRAugZAeVVmeeWAN7BNgdb7xtAuiB24%252BsfLvts6uuh%252FAGSIxwHNbJLymeJPZbGUII45776KAdo0E9oDODD4QitXRqSeihMzw7xQy%252FGVyzJlvkwjEqD0jJurkT9YpJRp6zedSj6lSgYuw%252BRdXC159hmI17EKMuBYpPMGpT79ypIP3rKET6cWmgbmQw5R6eHsiJMuWlzsvzeJjVTDHZAxxEp2cnK1oaMJ47uNIniesjCFuTh9zXkCHXj803FNKjBaKXIIAeM1sJhZosKGcyzjUgcPFZo4h0Qs3Ox%252FQ2NJU88%253D%7Ccksum%3A2638279974193d7920e6e06c468d9b29d52ea6b5ef8e%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/OaAAAOSwYUlbUn3U/s-l225.jpg,,"https://i.ebayimg.com/images/g/OaAAAOSwYUlbUn3U/s-l64.jpg,https://i.ebayimg.com/images/g/xvMAAOSwTU9bUn3W/s-l64.jpg,https://i.ebayimg.com/images/g/cHoAAOSwI2xbUn3a/s-l64.jpg,https://i.ebayimg.com/images/g/7M8AAOSw70BbUn3g/s-l64.jpg,https://i.ebayimg.com/images/g/OaAAAOSwYUlbUn3U/s-l64.jpg,https://i.ebayimg.com/images/g/xvMAAOSwTU9bUn3W/s-l64.jpg,https://i.ebayimg.com/images/g/cHoAAOSwI2xbUn3a/s-l64.jpg,https://i.ebayimg.com/images/g/7M8AAOSw70BbUn3g/s-l64.jpg"
1902 $2.50 Gold Liberty Coronet Quarter Eagle Graded by NGC as MS-62,,Top Rated Plus,From United States,$499.99,Wat,0,https://www.ebay.com/itm/1902-2-50-Gold-Liberty-Coronet-Quarter-Eagle-Graded-by-NGC-as-MS-62/284045501797?hash=item42226e6565:g:Ku4AAOSwnl1fh18m,https://i.ebayimg.com/thumbs/images/g/Ku4AAOSwnl1fh18m/s-l225.jpg,,"https://i.ebayimg.com/images/g/Ku4AAOSwnl1fh18m/s-l64.jpg,https://i.ebayimg.com/images/g/3OUAAOSw~zJfh18n/s-l64.jpg,https://i.ebayimg.com/images/g/eeUAAOSwx4Zfh18q/s-l64.jpg,https://i.ebayimg.com/images/g/U-MAAOSwe3tfh18v/s-l64.jpg,https://i.ebayimg.com/images/g/Ku4AAOSwnl1fh18m/s-l64.jpg,https://i.ebayimg.com/images/g/3OUAAOSw~zJfh18n/s-l64.jpg,https://i.ebayimg.com/images/g/eeUAAOSwx4Zfh18q/s-l64.jpg,https://i.ebayimg.com/images/g/U-MAAOSwe3tfh18v/s-l64.jpg"
1932 $10 PCGS MS66 - Indian Eagle - Gold Coin - Gorgeous!,,,From United States,"$6,990.00",Wat,0,https://www.ebay.com/itm/1932-10-PCGS-MS66-Indian-Eagle-Gold-Coin-Gorgeous/393044149376?hash=item5b8341c480:g:15oAAOSwBqpfepfx,https://i.ebayimg.com/thumbs/images/g/15oAAOSwBqpfepfx/s-l225.jpg,,"https://i.ebayimg.com/images/g/15oAAOSwBqpfepfx/s-l64.jpg,https://i.ebayimg.com/images/g/uLEAAOSwQ2Zfepfv/s-l64.jpg,https://i.ebayimg.com/images/g/u4QAAOSw6EVfepfz/s-l64.jpg,https://i.ebayimg.com/images/g/7rgAAOSwI8Vfepfy/s-l64.jpg,https://i.ebayimg.com/images/g/15oAAOSwBqpfepfx/s-l64.jpg,https://i.ebayimg.com/images/g/uLEAAOSwQ2Zfepfv/s-l64.jpg,https://i.ebayimg.com/images/g/u4QAAOSw6EVfepfz/s-l64.jpg,https://i.ebayimg.com/images/g/7rgAAOSwI8Vfepfy/s-l64.jpg"
1929 Gold $2.5 Indian Head NGC MS 63,,,From United States,$589.99,Wat,0,https://www.ebay.com/itm/1929-Gold-2-5-Indian-Head-NGC-MS-63/274518353161?hash=item3fea91a509:g:aZ4AAOSwyrBfd5e7,https://i.ebayimg.com/thumbs/images/g/aZ4AAOSwyrBfd5e7/s-l225.jpg,,"https://i.ebayimg.com/images/g/aZ4AAOSwyrBfd5e7/s-l64.jpg,https://i.ebayimg.com/images/g/QKAAAOSw0p9fd5e7/s-l64.jpg,https://i.ebayimg.com/images/g/S20AAOSwx9pfd5e9/s-l64.jpg,https://i.ebayimg.com/images/g/WroAAOSwgoVfd5e~/s-l64.jpg,https://i.ebayimg.com/images/g/aZ4AAOSwyrBfd5e7/s-l64.jpg,https://i.ebayimg.com/images/g/QKAAAOSw0p9fd5e7/s-l64.jpg,https://i.ebayimg.com/images/g/S20AAOSwx9pfd5e9/s-l64.jpg,https://i.ebayimg.com/images/g/WroAAOSwgoVfd5e~/s-l64.jpg"
1900 S GOLD US $20 DOLLAR LIBERTY DOUBLE EAGLE NGC MINT STATE 60,,,From United States,"$2,225.00",Wat,0,https://www.ebay.com/itm/1900-S-GOLD-US-20-DOLLAR-LIBERTY-DOUBLE-EAGLE-NGC-MINT-STATE-60/303822700922?hash=item46bd3e817a:g:xXQAAOSwckFf48XY,https://i.ebayimg.com/thumbs/images/g/xXQAAOSwckFf48XY/s-l225.jpg,,"https://i.ebayimg.com/images/g/xXQAAOSwckFf48XY/s-l64.jpg,https://i.ebayimg.com/images/g/rm0AAOSwFRpf48Xc/s-l64.jpg,https://i.ebayimg.com/images/g/xXQAAOSwckFf48XY/s-l64.jpg,https://i.ebayimg.com/images/g/rm0AAOSwFRpf48Xc/s-l64.jpg"
1861 Liberty Gold Quarter Eagle New Reverse PCGS MS-62 CAC.,,,From United States,$948.88,Wat,0,https://www.ebay.com/itm/1861-Liberty-Gold-Quarter-Eagle-New-Reverse-PCGS-MS-62-CAC/193740009594?hash=item2d1bcdf07a:g:buIAAOSw0vVfVW9g,https://i.ebayimg.com/thumbs/images/g/buIAAOSw0vVfVW9g/s-l225.jpg,,"https://i.ebayimg.com/images/g/buIAAOSw0vVfVW9g/s-l64.jpg,https://i.ebayimg.com/images/g/GjMAAOSwMjVfVW9j/s-l64.jpg,https://i.ebayimg.com/images/g/jlMAAOSwS9NfVW95/s-l64.jpg,https://i.ebayimg.com/images/g/K2sAAOSwrxBfVW97/s-l64.jpg,https://i.ebayimg.com/images/g/buIAAOSw0vVfVW9g/s-l64.jpg,https://i.ebayimg.com/images/g/GjMAAOSwMjVfVW9j/s-l64.jpg,https://i.ebayimg.com/images/g/jlMAAOSwS9NfVW95/s-l64.jpg,https://i.ebayimg.com/images/g/K2sAAOSwrxBfVW97/s-l64.jpg"
1846 GOLD $5 LARGE DATE LIBERTY 5 RECOVERED  FROM SS CENTRAL AMERICA PCGS AU 53,,,From United States,"$3,750.00",Wat,0,https://www.ebay.com/itm/1846-GOLD-5-LARGE-DATE-LIBERTY-5-RECOVERED-FROM-SS-CENTRAL-AMERICA-PCGS-AU-53/303723951287?hash=item46b75bb4b7:g:T4cAAOSwHxZfhNIN,https://i.ebayimg.com/thumbs/images/g/T4cAAOSwHxZfhNIN/s-l225.jpg,,"https://i.ebayimg.com/images/g/T4cAAOSwHxZfhNIN/s-l64.jpg,https://i.ebayimg.com/images/g/lCoAAOSwrxBfhNIQ/s-l64.jpg,https://i.ebayimg.com/images/g/IO0AAOSws~pfhNIT/s-l64.jpg,https://i.ebayimg.com/images/g/ENAAAOSwKnlfhNIW/s-l64.jpg,https://i.ebayimg.com/images/g/s7oAAOSwroxfhNIZ/s-l64.jpg,https://i.ebayimg.com/images/g/AqkAAOSwKQNfhNIb/s-l64.jpg,https://i.ebayimg.com/images/g/T4cAAOSwHxZfhNIN/s-l64.jpg,https://i.ebayimg.com/images/g/lCoAAOSwrxBfhNIQ/s-l64.jpg,https://i.ebayimg.com/images/g/IO0AAOSws~pfhNIT/s-l64.jpg,https://i.ebayimg.com/images/g/ENAAAOSwKnlfhNIW/s-l64.jpg,https://i.ebayimg.com/images/g/s7oAAOSwroxfhNIZ/s-l64.jpg,https://i.ebayimg.com/images/g/AqkAAOSwKQNfhNIb/s-l64.jpg"
1842 D DAHLONEGA SMALL DATE GOLD $5 DOLLAR LIBERTY HALF EAGLE COIN ,,,From United States,"$1,619.00",Wat,0,https://www.ebay.com/itm/1842-D-DAHLONEGA-SMALL-DATE-GOLD-5-DOLLAR-LIBERTY-HALF-EAGLE-COIN/333801080383?hash=item4db818463f:g:ipoAAOSwl89fvYPw,https://i.ebayimg.com/thumbs/images/g/ipoAAOSwl89fvYPw/s-l225.jpg,,"https://i.ebayimg.com/images/g/ipoAAOSwl89fvYPw/s-l64.jpg,https://i.ebayimg.com/images/g/ktkAAOSwB4ZfvWPa/s-l64.jpg,https://i.ebayimg.com/images/g/ipoAAOSwl89fvYPw/s-l64.jpg,https://i.ebayimg.com/images/g/ktkAAOSwB4ZfvWPa/s-l64.jpg"
1907 P GOLD US $20 SAINT GAUDENS DOUBLE EAGLE COIN NGC MINT STATE 64,,,From United States,"$2,799.00",Wat,0,https://www.ebay.com/itm/1907-P-GOLD-US-20-SAINT-GAUDENS-DOUBLE-EAGLE-COIN-NGC-MINT-STATE-64/224263308836?hash=item3437228624:g:g3YAAOSw3olfyA48,https://i.ebayimg.com/thumbs/images/g/g3YAAOSw3olfyA48/s-l225.jpg,,"https://i.ebayimg.com/images/g/g3YAAOSw3olfyA48/s-l64.jpg,https://i.ebayimg.com/images/g/ghwAAOSw5XVfyA4~/s-l64.jpg,https://i.ebayimg.com/images/g/g3YAAOSw3olfyA48/s-l64.jpg,https://i.ebayimg.com/images/g/ghwAAOSw5XVfyA4~/s-l64.jpg"
1850 U.S. Liberty Head $20 Double Eagle Gold Coin - NGC XF 45,,,From United States,"$3,495.00",Wat,0,https://www.ebay.com/itm/1850-U-S-Liberty-Head-20-Double-Eagle-Gold-Coin-NGC-XF-45/402617518053?hash=item5dbddfc7e5:g:yiIAAOSwq~xf4B2M,https://i.ebayimg.com/thumbs/images/g/yiIAAOSwq~xf4B2M/s-l225.jpg,,"https://i.ebayimg.com/images/g/yiIAAOSwq~xf4B2M/s-l64.jpg,https://i.ebayimg.com/images/g/9OIAAOSw0xBf4B2W/s-l64.jpg,https://i.ebayimg.com/images/g/UHwAAOSwCB5f4B2U/s-l64.jpg,https://i.ebayimg.com/images/g/-W8AAOSwIhFf4B2Z/s-l64.jpg,https://i.ebayimg.com/images/g/yiIAAOSwq~xf4B2M/s-l64.jpg,https://i.ebayimg.com/images/g/9OIAAOSw0xBf4B2W/s-l64.jpg,https://i.ebayimg.com/images/g/UHwAAOSwCB5f4B2U/s-l64.jpg,https://i.ebayimg.com/images/g/-W8AAOSwIhFf4B2Z/s-l64.jpg"
“Rare” Gorgeous Genuine 1892 S Liberty Double Eagle $20 Gold Coin ! (Read Below),,,From United States,"$10,000.00",Wat,0,https://www.ebay.com/itm/Rare-Gorgeous-Genuine-1892-S-Liberty-Double-Eagle-20-Gold-Coin-Read-Below/293909958608?hash=item446e660fd0:g:fd0AAOSwhelexHcO,https://i.ebayimg.com/thumbs/images/g/fd0AAOSwhelexHcO/s-l225.jpg,,"https://i.ebayimg.com/images/g/fd0AAOSwhelexHcO/s-l64.jpg,https://i.ebayimg.com/images/g/wrgAAOSwuEBexHcV/s-l64.jpg,https://i.ebayimg.com/images/g/7TMAAOSwku9exHb5/s-l64.jpg,https://i.ebayimg.com/images/g/mQcAAOSwVNpexHcI/s-l64.jpg,https://i.ebayimg.com/images/g/7N8AAOSwrFtexHcc/s-l64.jpg,https://i.ebayimg.com/images/g/fd0AAOSwhelexHcO/s-l64.jpg,https://i.ebayimg.com/images/g/wrgAAOSwuEBexHcV/s-l64.jpg,https://i.ebayimg.com/images/g/7TMAAOSwku9exHb5/s-l64.jpg,https://i.ebayimg.com/images/g/mQcAAOSwVNpexHcI/s-l64.jpg,https://i.ebayimg.com/images/g/7N8AAOSwrFtexHcc/s-l64.jpg"
1900 GOLD $20 LIBERTY HEAD DOUBLE EAGLE COIN NGC MINT STATE 64 ,,,From United States,"$3,100.00",Wat,0,https://www.ebay.com/itm/1900-GOLD-20-LIBERTY-HEAD-DOUBLE-EAGLE-COIN-NGC-MINT-STATE-64/303743125475?hash=item46b88047e3:g:vLEAAOSwggRfmI59,https://i.ebayimg.com/thumbs/images/g/vLEAAOSwggRfmI59/s-l225.jpg,,"https://i.ebayimg.com/images/g/vLEAAOSwggRfmI59/s-l64.jpg,https://i.ebayimg.com/images/g/UvQAAOSw4z5fmI6B/s-l64.jpg,https://i.ebayimg.com/images/g/vLEAAOSwggRfmI59/s-l64.jpg,https://i.ebayimg.com/images/g/UvQAAOSw4z5fmI6B/s-l64.jpg"
